Whibley,'’,'’
whippe, whip,'’
whipps, whips,'’
wholeome, wholesome,'’
wholsome, wholesome,'’
wholy, wholly,'’
whome, whom,'’
whore-hunting,'’,'’
whoredom,'’,'’
whorehunting, whore-hunting,'’
wickednesse, wickedness,'’
Wil,'’,'’
wil, will,'’
wilde, wild,'’
wilfully,'’, [UK]
William,'’,'’
william-adlington,'’,'’
winde, wind,'’
windes, winds,'’
windowes, windows,'’
winke, wink,'’
winne, win,'’
wisdome, wisdom,'’
wise-men, wise men,'’
wisedome, wisdom,'’
wisemen, wise-men,'’
withall, withal,'’
witnesse, witness,'’
wonderfull, wonderful,'’
wondred, wondered,'’
wondres, wonders,'’
wooe, woo,'’
wooll, wool,'’
woolves, wolves,'’
words,'’,'’
work?,'’,'’
worke, work,'’
workes, works,'’
wormes, worms,'’
worne, worn,'’
worthinesse, worthiness,'’
wracke, wrack,'’
wreast, wrest,'’
wretchednesse, wretchedness,'’
Wykes,'’,'’
x,'’,[latin]
xii,'’,[latin]
xviii,'’,[latin]
xviij,'’,[latin]
yeare, year,'’
yeares, years,'’
yee, you,'’
yeeld, yield,'’
yeelded, yielded,'’
yeeldest, yieldest,'’
yeeldeth, yieldeth,'’
yeelding, yielding,'’
yeere, year,'’
yieldest,'’,'’
yieldeth,'’,'’
yoake, yoke,'’
yong, young,'’
young-man,'’,'’
youthfull, youthful,'’
youthfullnes, youthfulness,'’
youthfulnesse, youthfulness,'’
yre, ire,'’
yrked, irked,'’
yrons, irons,'’
Zachlas,'’,'’
Zacynthe,'’,'’
Zephyrus,'’,'’
zu, '', [german]
διαφόρους, '', [greek]
ἣ, '', [greek]
λόγους, '', [greek]
λοὐκιος, '', [greek]
μεταμορφώσεων, '', [greek]
ὄνος, '', [greek]
